"member_casual","Date","month","rideable_type","total_rides","Year"
"casual",13,"April","electric_bike",5336,2023
"casual",14,"April","classic_bike",3739,2023
"casual",14,"April","docked_bike",609,2023
"casual",14,"April","electric_bike",6032,2023
"casual",15,"April","classic_bike",6187,2023
"casual",15,"April","docked_bike",999,2023
"casual",15,"April","electric_bike",7717,2023
"casual",16,"April","classic_bike",757,2023
"casual",16,"April","docked_bike",117,2023
"casual",16,"April","electric_bike",1583,2023
"casual",17,"April","classic_bike",399,2023
"casual",17,"April","docked_bike",45,2023
"casual",17,"April","electric_bike",1069,2023
"casual",18,"April","classic_bike",1197,2023
"casual",18,"April","docked_bike",184,2023
"casual",18,"April","electric_bike",2636,2023
"casual",19,"April","classic_bike",1150,2023
"casual",19,"April","docked_bike",173,2023
"casual",19,"April","electric_bike",2468,2023
"casual",20,"April","classic_bike",1665,2023
"casual",20,"April","docked_bike",214,2023
"casual",20,"April","electric_bike",3570,2023
"casual",21,"April","classic_bike",2028,2023
"casual",21,"April","docked_bike",424,2023
"casual",21,"April","electric_bike",4309,2023
"casual",22,"April","classic_bike",1127,2023
"casual",22,"April","docked_bike",195,2023
"casual",22,"April","electric_bike",2416,2023
"casual",23,"April","classic_bike",806,2023
"casual",23,"April","docked_bike",151,2023
"casual",23,"April","electric_bike",1828,2023
"casual",24,"April","classic_bike",859,2023
"casual",24,"April","docked_bike",125,2023
"casual",24,"April","electric_bike",2031,2023
"casual",25,"April","classic_bike",686,2023
"casual",25,"April","docked_bike",77,2023
"casual",25,"April","electric_bike",1851,2023
"casual",26,"April","classic_bike",997,2023
"casual",26,"April","docked_bike",112,2023
"casual",26,"April","electric_bike",2525,2023
"casual",27,"April","classic_bike",1779,2023
"casual",27,"April","docked_bike",300,2023
"casual",27,"April","electric_bike",3577,2023
"casual",28,"April","classic_bike",1555,2023
"casual",28,"April","docked_bike",289,2023
"casual",28,"April","electric_bike",3150,2023
"casual",29,"April","classic_bike",1638,2023
"casual",29,"April","docked_bike",348,2023
"casual",29,"April","electric_bike",2849,2023
"casual",30,"April","classic_bike",793,2023
"casual",30,"April","docked_bike",131,2023
"casual",30,"April","electric_bike",1567,2023
"member",1,"April","classic_bike",2025,2023
"member",1,"April","electric_bike",2927,2023
"member",2,"April","classic_bike",3246,2023
"member",2,"April","electric_bike",3736,2023
"member",3,"April","classic_bike",3411,2023
"member",3,"April","electric_bike",4219,2023
"member",4,"April","classic_bike",2964,2023
"member",4,"April","electric_bike",4182,2023
"member",5,"April","classic_bike",3155,2023
"member",5,"April","electric_bike",4347,2023
"member",6,"April","classic_bike",3895,2023
"member",6,"April","electric_bike",5271,2023
"member",7,"April","classic_bike",3225,2023
"member",7,"April","electric_bike",4504,2023
"member",8,"April","classic_bike",3689,2023
"member",8,"April","electric_bike",4566,2023
"member",9,"April","classic_bike",3479,2023
"member",9,"April","electric_bike",3952,2023
"member",10,"April","classic_bike",5102,2023
"member",10,"April","electric_bike",6158,2023
"member",11,"April","classic_bike",6269,2023
"member",11,"April","electric_bike",7737,2023
"member",12,"April","classic_bike",6610,2023
"member",12,"April","electric_bike",7915,2023
"member",13,"April","classic_bike",6744,2023
"member",13,"April","electric_bike",7987,2023
"member",14,"April","classic_bike",6250,2023
"member",14,"April","electric_bike",7735,2023
"member",15,"April","classic_bike",6287,2023
"member",15,"April","electric_bike",7201,2023
"member",16,"April","classic_bike",1766,2023
"member",16,"April","electric_bike",2778,2023
"member",17,"April","classic_bike",2305,2023
"member",17,"April","electric_bike",3528,2023
"member",18,"April","classic_bike",4924,2023
"member",18,"April","electric_bike",6185,2023
"member",19,"April","classic_bike",4400,2023
"member",19,"April","electric_bike",6071,2023
"member",20,"April","classic_bike",4920,2023
"member",20,"April","electric_bike",6862,2023
"member",21,"April","classic_bike",4661,2023
"member",21,"April","electric_bike",6798,2023
"member",22,"April","classic_bike",2557,2023
"member",22,"April","electric_bike",4003,2023
"member",23,"April","classic_bike",2477,2023
"member",23,"April","electric_bike",3238,2023
"member",24,"April","classic_bike",3976,2023
"member",24,"April","electric_bike",5225,2023
"member",25,"April","classic_bike",3476,2023
"member",25,"April","electric_bike",4755,2023
"member",26,"April","classic_bike",4434,2023
"member",26,"April","electric_bike",6144,2023
"member",27,"April","classic_bike",5408,2023
"member",27,"April","electric_bike",7231,2023
"member",28,"April","classic_bike",4311,2023
"member",28,"April","electric_bike",6098,2023
"member",29,"April","classic_bike",2877,2023
"member",29,"April","electric_bike",4233,2023
"member",30,"April","classic_bike",1996,2023
"member",30,"April","electric_bike",2880,2023
"casual",1,"May","classic_bike",324,2023
"casual",1,"May","docked_bike",36,2023
"casual",1,"May","electric_bike",958,2023
"casual",2,"May","classic_bike",925,2023
"casual",2,"May","docked_bike",182,2023
"casual",2,"May","electric_bike",1953,2023
"casual",3,"May","classic_bike",1273,2023
"casual",3,"May","docked_bike",210,2023
"casual",3,"May","electric_bike",2446,2023
"casual",4,"May","classic_bike",2335,2023
"casual",4,"May","docked_bike",327,2023
"casual",4,"May","electric_bike",3781,2023
"casual",5,"May","classic_bike",3455,2023
"casual",5,"May","docked_bike",449,2023
"casual",5,"May","electric_bike",5375,2023
"casual",6,"May","classic_bike",4252,2023
"casual",6,"May","docked_bike",672,2023
"casual",6,"May","electric_bike",5576,2023
"casual",7,"May","classic_bike",5254,2023
"casual",7,"May","docked_bike",850,2023
"casual",7,"May","electric_bike",5592,2023
"casual",8,"May","classic_bike",752,2023
"casual",8,"May","docked_bike",80,2023
"casual",8,"May","electric_bike",1694,2023
"casual",9,"May","classic_bike",2170,2023
"casual",9,"May","docked_bike",274,2023
"casual",9,"May","electric_bike",3433,2023
"casual",10,"May","classic_bike",2987,2023
"casual",10,"May","docked_bike",404,2023
"casual",10,"May","electric_bike",4227,2023
"casual",11,"May","classic_bike",3234,2023
"casual",11,"May","docked_bike",433,2023
"casual",11,"May","electric_bike",4498,2023
"casual",12,"May","classic_bike",1442,2023
"casual",12,"May","docked_bike",240,2023
"casual",12,"May","electric_bike",2537,2023
"casual",13,"May","classic_bike",2575,2023
"casual",13,"May","docked_bike",464,2023
"casual",13,"May","electric_bike",3696,2023
"casual",14,"May","classic_bike",1473,2023
"casual",14,"May","docked_bike",229,2023
"casual",14,"May","electric_bike",2345,2023
"casual",15,"May","classic_bike",1852,2023
"casual",15,"May","docked_bike",276,2023
"casual",15,"May","electric_bike",2860,2023
"casual",16,"May","classic_bike",2750,2023
"casual",16,"May","docked_bike",352,2023
"casual",16,"May","electric_bike",3803,2023
"casual",17,"May","classic_bike",1969,2023
"casual",17,"May","docked_bike",232,2023
"casual",17,"May","electric_bike",3183,2023
"casual",18,"May","classic_bike",2823,2023
"casual",18,"May","docked_bike",320,2023
"casual",18,"May","electric_bike",4153,2023
"casual",19,"May","classic_bike",2388,2023
"casual",19,"May","docked_bike",326,2023
"casual",19,"May","electric_bike",3726,2023
"casual",20,"May","classic_bike",5212,2023
"casual",20,"May","docked_bike",769,2023
"casual",20,"May","electric_bike",5694,2023
"casual",21,"May","classic_bike",6051,2023
"casual",21,"May","docked_bike",912,2023
"casual",21,"May","electric_bike",6433,2023
"casual",22,"May","classic_bike",3090,2023
"casual",22,"May","docked_bike",500,2023
"casual",22,"May","electric_bike",4254,2023
"casual",23,"May","classic_bike",3854,2023
"casual",23,"May","docked_bike",471,2023
"casual",23,"May","electric_bike",4994,2023
"casual",24,"May","classic_bike",2406,2023
"casual",24,"May","docked_bike",204,2023
"casual",24,"May","electric_bike",3826,2023
"casual",25,"May","classic_bike",2258,2023
"casual",25,"May","docked_bike",189,2023
"casual",25,"May","electric_bike",3920,2023
"casual",26,"May","classic_bike",3332,2023
"casual",26,"May","docked_bike",442,2023
"casual",26,"May","electric_bike",5000,2023
"casual",27,"May","classic_bike",4935,2023
"casual",27,"May","docked_bike",790,2023
"casual",27,"May","electric_bike",6123,2023
"casual",28,"May","classic_bike",5419,2023
"casual",28,"May","docked_bike",908,2023
"casual",28,"May","electric_bike",6658,2023
"casual",29,"May","classic_bike",5706,2023
"casual",29,"May","docked_bike",815,2023
"casual",29,"May","electric_bike",6344,2023
"casual",30,"May","classic_bike",3164,2023
"casual",30,"May","docked_bike",378,2023
"casual",30,"May","electric_bike",4679,2023
"casual",31,"May","classic_bike",2938,2023
"casual",31,"May","docked_bike",358,2023
"casual",31,"May","electric_bike",4730,2023
"member",1,"May","classic_bike",2146,2023
"member",1,"May","electric_bike",3367,2023
"member",2,"May","classic_bike",4348,2023
"member",2,"May","electric_bike",5515,2023
"member",3,"May","classic_bike",4877,2023
"member",3,"May","electric_bike",6432,2023
"member",4,"May","classic_bike",6112,2023
"member",4,"May","electric_bike",7336,2023
"member",5,"May","classic_bike",6256,2023
"member",5,"May","electric_bike",7830,2023
"member",6,"May","classic_bike",4909,2023
"member",6,"May","electric_bike",6002,2023
"member",7,"May","classic_bike",5698,2023
"member",7,"May","electric_bike",5769,2023
"member",8,"May","classic_bike",3440,2023
"member",8,"May","electric_bike",4332,2023
"member",9,"May","classic_bike",6200,2023
"member",9,"May","electric_bike",6859,2023
"member",10,"May","classic_bike",7187,2023
"member",10,"May","electric_bike",7570,2023
"member",11,"May","classic_bike",7295,2023
"member",11,"May","electric_bike",7915,2023
"member",12,"May","classic_bike",3814,2023
"member",12,"May","electric_bike",4982,2023
"member",13,"May","classic_bike",4275,2023
"member",13,"May","electric_bike",4916,2023
"member",14,"May","classic_bike",2818,2023
"member",14,"May","electric_bike",3540,2023
"member",15,"May","classic_bike",5633,2023
"member",15,"May","electric_bike",5665,2023
"member",16,"May","classic_bike",7269,2023
"member",16,"May","electric_bike",6838,2023
"member",17,"May","classic_bike",6069,2023
"member",17,"May","electric_bike",6475,2023
"member",18,"May","classic_bike",6799,2023
"member",18,"May","electric_bike",7429,2023
"member",19,"May","classic_bike",5178,2023
"member",19,"May","electric_bike",5866,2023
"member",20,"May","classic_bike",6105,2023
"member",20,"May","electric_bike",6014,2023
"member",21,"May","classic_bike",6605,2023
"member",21,"May","electric_bike",6008,2023
"member",22,"May","classic_bike",6934,2023
"member",22,"May","electric_bike",6473,2023
"member",23,"May","classic_bike",8018,2023
"member",23,"May","electric_bike",7685,2023
"member",24,"May","classic_bike",6560,2023
"member",24,"May","electric_bike",7186,2023
"member",25,"May","classic_bike",6109,2023
"member",25,"May","electric_bike",6691,2023
"member",26,"May","classic_bike",5934,2023
"member",26,"May","electric_bike",6442,2023
"member",27,"May","classic_bike",5411,2023
"member",27,"May","electric_bike",5690,2023
"member",28,"May","classic_bike",5138,2023
"member",28,"May","electric_bike",5667,2023
"member",29,"May","classic_bike",5560,2023
"member",29,"May","electric_bike",5346,2023
"member",30,"May","classic_bike",7243,2023
"member",30,"May","electric_bike",7705,2023
"member",31,"May","classic_bike",7357,2023
"member",31,"May","electric_bike",7804,2023
"casual",1,"June","classic_bike",3659,2023
"casual",1,"June","docked_bike",448,2023
"casual",1,"June","electric_bike",5573,2023
"casual",2,"June","classic_bike",5068,2023
"casual",2,"June","docked_bike",681,2023
"casual",2,"June","electric_bike",6967,2023
"casual",3,"June","classic_bike",7496,2023
"casual",3,"June","docked_bike",803,2023
